timestamp            | event                | lane   | user                     | bot   | server                  | actual     | expected   | drift_ns     | details
1778254457.255608100 | ENQUEUE              | HUMAN   | ~2026-27799-60           | false | fi.wiktionary.org        |            |            |              | ➕ ENQUEUE HUMAN event id=8789d860-92a6-46ef-84a5-abd7892a48c8 user=Some(
1778254457.256542000 | DEQUEUE              | HUMAN   | ~2026-27799-60           | false | fi.wiktionary.org        |            |            |              | 📤 DEQUEUE HUMAN event id=8789d860-92a6-46ef-84a5-abd7892a48c8 user=Some(
1778254457.257002600 | INCOMING             | BOT     | DOPBot                   | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=ba5e9cd1-1706-4669-9bb9-cd267adb8fc8 user=Some(
1778254457.257450900 | TIMING               |         | ~2026-27799-60           | false | fi.wiktionary.org        | 300ns      | 2ms        | -1999700     |                                                                         
1778254457.257955900 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254457.258452500 | DEADLINE_MET         |         | ~2026-27799-60           | false | fi.wiktionary.org        | 300ns      | 2ms        | -1999700     |                                                                         
1778254457.260309300 | INCOMING             | HUMAN   | Herigona                 | false | cs.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=d0c90014-9628-4d5e-8263-b97ca19ab050 user=Som
1778254457.261298200 | ENQUEUE              | HUMAN   | Herigona                 | false | cs.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=d0c90014-9628-4d5e-8263-b97ca19ab050 user=Some(
1778254457.261993600 | DEQUEUE              | HUMAN   | Herigona                 | false | cs.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=d0c90014-9628-4d5e-8263-b97ca19ab050 user=Some(
1778254457.262512800 | INCOMING             | BOT     | Emijrpbot                | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=e7af595a-d7a5-4f89-9603-c5bac7e4c7db user=Some(
1778254457.263212300 | TIMING               |         | Herigona                 | false | cs.wikipedia.org         | 200ns      | 2ms        | -1999800     |                                                                         
1778254457.263590700 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254457.263977500 | DEADLINE_MET         |         | Herigona                 | false | cs.wikipedia.org         | 200ns      | 2ms        | -1999800     |                                                                         
1778254457.267830100 | INCOMING             | BOT     | Rkieferbot               | true  | commons.wikimedia.org    |            |            |              | ?? INCOMING BOT event id=3eb5331a-ce99-49db-8dfe-1f8094e738f0 user=Some(
1778254457.268364900 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254457.268985800 | INCOMING             | BOT     | SuperGrey-bot            | true  | zh.wikisource.org        |            |            |              | ?? INCOMING BOT event id=2816e34e-e84b-45cb-90b0-1cd568399774 user=Some(
1778254457.269659900 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254457.769509100 | INCOMING             | HUMAN   | Escape Orbit             | false | en.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=de5e9211-1043-4476-98e6-1a8277631178 user=Som
1778254457.770501800 | ENQUEUE              | HUMAN   | Escape Orbit             | false | en.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=de5e9211-1043-4476-98e6-1a8277631178 user=Some(
1778254457.770921900 | DEQUEUE              | HUMAN   | Escape Orbit             | false | en.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=de5e9211-1043-4476-98e6-1a8277631178 user=Some(
1778254457.771811400 | INCOMING             | HUMAN   | Mitrovica02              | false | sq.wikipedia.org         |            |            |              | ?? INCOMING HUMAN event id=3d1c3b43-83e6-4a1d-8509-76f06360d6cd user=Som
1778254457.772386000 | TIMING               |         | Escape Orbit             | false | en.wikipedia.org         | 200ns      | 2ms        | -1999800     |                                                                         
1778254457.772796600 | ENQUEUE              | HUMAN   | Mitrovica02              | false | sq.wikipedia.org         |            |            |              | ➕ ENQUEUE HUMAN event id=3d1c3b43-83e6-4a1d-8509-76f06360d6cd user=Some(
1778254457.773163400 | DEADLINE_MET         |         | Escape Orbit             | false | en.wikipedia.org         | 200ns      | 2ms        | -1999800     |                                                                         
1778254457.773831300 | DEQUEUE              | HUMAN   | Mitrovica02              | false | sq.wikipedia.org         |            |            |              | 📤 DEQUEUE HUMAN event id=3d1c3b43-83e6-4a1d-8509-76f06360d6cd user=Some(
1778254457.774517400 | TIMING               |         | Mitrovica02              | false | sq.wikipedia.org         | 200ns      | 2ms        | -1999800     |                                                                         
1778254457.775523400 | DEADLINE_MET         |         | Mitrovica02              | false | sq.wikipedia.org         | 200ns      | 2ms        | -1999800     |                                                                         
1778254457.782462600 | INCOMING             | BOT     | Crystal-bot              | true  | zh.wikipedia.org         |            |            |              | ?? INCOMING BOT event id=edbf070d-0d6e-4573-804e-e23cc7ded086 user=Some(
1778254457.793546400 | DEGRADED_MODE        | BOT     |                          |       |                          |            |            |              | DEGRADED MODE: dropping incoming BOT packet before enqueue.             
1778254457.796333000 | INCOMING             | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ?? INCOMING HUMAN event id=1aaca3fc-4705-4eff-ad0f-1104e1492647 user=Som
1778254457.797182900 | ENQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ➕ ENQUEUE HUMAN event id=1aaca3fc-4705-4eff-ad0f-1104e1492647 user=Some(
1778254457.797670800 | DEQUEUE              | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | 📤 DEQUEUE HUMAN event id=1aaca3fc-4705-4eff-ad0f-1104e1492647 user=Some(
1778254457.798507100 | TIMING               |         | 方的1P                     | false | commons.wikimedia.org    | 300ns      | 2ms        | -1999700     |                                                                         
1778254457.798963700 | INCOMING             | HUMAN   | 方的1P                     | false | commons.wikimedia.org    |            |            |              | ?? INCOMING HUMAN event id=e59cc9da-88de-4812-9e48-82cbf92b382b user=Som
1778254457.799390800 | DEADLINE_MET         |         | 方的1P                     | false | commons.wikimedia.org    | 300ns      | 2ms        | -1999700     |                                                                         
